# http://127.0.0.1:3920 --workers 1 --loaded-duration-minutes 10 --output-dir run_3_users_4min
# {"appUrl":"http://127.0.0.1:3920","debugLog":false,"loadedDurationMinutes":10.0,"logLevel":"WARN","outputDir":"run_3_users_4min","overwriteOutput":false,"recordingPath":"./perf_test/recording.log","workers":1}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
0,0,0,PLAYER_SESSION_CREATE,1643853035045,0,
0,0,0,REQ_HOME_START,1643853035045,4,
0,0,0,REQ_HOME_END,1643853036153,4,
0,0,0,WS_OPEN_START,1643853036153,5,
0,0,0,WS_OPEN_END,1643853036186,5,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1643853036186,6,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1643853036237,6,
0,0,0,WS_SEND_START,1643853036237,6,
0,0,0,WS_SEND_END,1643853036237,6,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1643853036237,7,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1643853036257,7,
0,0,0,WS_SEND_START,1643853036257,7,
0,0,0,WS_SEND_END,1643853036257,7,
0,0,0,WS_RECV_INIT_START,1643853036257,8,
0,0,0,WS_RECV_INIT_END,1643853036257,8,
0,0,0,WS_RECV_START,1643853036257,9,
0,0,0,WS_RECV_END,1643853036300,9,
0,0,0,WS_RECV_START,1643853036300,10,
0,0,0,WS_RECV_END,1643853038206,10,
0,0,0,WS_RECV_START,1643853038206,11,
0,0,0,WS_RECV_END,1643853038385,11,
0,0,0,WS_RECV_START,1643853038385,12,
0,0,0,WS_RECV_END,1643853038385,12,
0,0,0,WS_RECV_START,1643853038385,13,
0,0,0,WS_RECV_END,1643853038397,13,
0,0,0,WS_RECV_START,1643853038397,14,
0,0,0,WS_RECV_END,1643853038433,14,
0,0,0,WS_RECV_START,1643853038433,15,
0,0,0,WS_RECV_END,1643853038680,15,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1643853038680,16,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1643853038717,16,
0,0,0,REQ_GET_START,1643853038717,16,
0,0,0,REQ_GET_END,1643853038729,16,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1643853038729,17,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1643853038745,17,
0,0,0,REQ_GET_START,1643853038745,17,
0,0,0,REQ_GET_END,1643853038763,17,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1643853038763,18,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1643853038798,18,
0,0,0,REQ_GET_START,1643853038798,18,
0,0,0,REQ_GET_END,1643853038808,18,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1643853038808,19,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1643853038821,19,
0,0,0,REQ_GET_START,1643853038821,19,
0,0,0,REQ_GET_END,1643853038845,19,
