# http://127.0.0.1:3920 --workers 3 --loaded-duration-minutes 6 --output-dir run_3_users_6min --overwrite-output
# {"appUrl":"http://127.0.0.1:3920","debugLog":false,"loadedDurationMinutes":6.0,"logLevel":"WARN","outputDir":"run_3_users_6min","overwriteOutput":true,"recordingPath":"./perf_test/recording.log","workers":3}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
3,0,1,PLAYER_SESSION_CREATE,1643855525258,0,
3,0,1,REQ_HOME_START,1643855525258,4,
3,0,1,REQ_HOME_END,1643855553736,4,
3,0,1,WS_OPEN_START,1643855553736,5,
3,0,1,WS_OPEN_END,1643855553744,5,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855553745,6,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855553795,6,
3,0,1,WS_SEND_START,1643855553795,6,
3,0,1,WS_SEND_END,1643855553797,6,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855553798,7,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855553816,7,
3,0,1,WS_SEND_START,1643855553816,7,
3,0,1,WS_SEND_END,1643855553816,7,
3,0,1,WS_RECV_INIT_START,1643855553816,8,
3,0,1,WS_RECV_INIT_END,1643855553816,8,
3,0,1,WS_RECV_START,1643855553816,9,
3,0,1,WS_RECV_END,1643855553856,9,
3,0,1,WS_RECV_START,1643855553856,10,
3,0,1,WS_RECV_END,1643855556072,10,
3,0,1,WS_RECV_START,1643855556073,11,
3,0,1,WS_RECV_END,1643855556224,11,
3,0,1,WS_RECV_START,1643855556224,12,
3,0,1,WS_RECV_END,1643855556226,12,
3,0,1,WS_RECV_START,1643855556226,13,
3,0,1,WS_RECV_END,1643855556232,13,
3,0,1,WS_RECV_START,1643855556232,14,
3,0,1,WS_RECV_END,1643855556262,14,
3,0,1,WS_RECV_START,1643855556262,15,
3,0,1,WS_RECV_END,1643855556426,15,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855556426,16,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855556457,16,
3,0,1,REQ_GET_START,1643855556457,16,
3,0,1,REQ_GET_END,1643855556465,16,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855556465,17,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855556480,17,
3,0,1,REQ_GET_START,1643855556480,17,
3,0,1,REQ_GET_END,1643855556491,17,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855556491,18,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855556530,18,
3,0,1,REQ_GET_START,1643855556530,18,
3,0,1,REQ_GET_END,1643855556537,18,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855556537,19,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855556552,19,
3,0,1,REQ_GET_START,1643855556552,19,
3,0,1,REQ_GET_END,1643855556574,19,
3,0,1,PLAYBACK_SLEEPBEFORE_START,1643855556575,20,
3,0,1,PLAYBACK_SLEEPBEFORE_END,1643855556652,20,
3,0,1,WS_SEND_START,1643855556652,20,
3,0,1,WS_SEND_END,1643855556652,20,
3,0,1,WS_RECV_START,1643855556652,21,
