# http://127.0.0.1:3920 --workers 3 --loaded-duration-minutes 6 --output-dir run_3_users_6min --overwrite-output
# {"appUrl":"http://127.0.0.1:3920","debugLog":false,"loadedDurationMinutes":6.0,"logLevel":"WARN","outputDir":"run_3_users_6min","overwriteOutput":true,"recordingPath":"./perf_test/recording.log","workers":3}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
4,1,1,PLAYER_SESSION_CREATE,1643855631099,0,
4,1,1,REQ_HOME_START,1643855631099,4,
4,1,1,REQ_HOME_END,1643855669409,4,
4,1,1,WS_OPEN_START,1643855669409,5,
4,1,1,WS_OPEN_END,1643855669420,5,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855669420,6,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855669470,6,
4,1,1,WS_SEND_START,1643855669470,6,
4,1,1,WS_SEND_END,1643855669473,6,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855669473,7,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855669491,7,
4,1,1,WS_SEND_START,1643855669491,7,
4,1,1,WS_SEND_END,1643855669491,7,
4,1,1,WS_RECV_INIT_START,1643855669491,8,
4,1,1,WS_RECV_INIT_END,1643855669491,8,
4,1,1,WS_RECV_START,1643855669491,9,
4,1,1,WS_RECV_END,1643855669531,9,
4,1,1,WS_RECV_START,1643855669531,10,
4,1,1,WS_RECV_END,1643855671745,10,
4,1,1,WS_RECV_START,1643855671745,11,
4,1,1,WS_RECV_END,1643855671876,11,
4,1,1,WS_RECV_START,1643855671876,12,
4,1,1,WS_RECV_END,1643855671877,12,
4,1,1,WS_RECV_START,1643855671877,13,
4,1,1,WS_RECV_END,1643855671882,13,
4,1,1,WS_RECV_START,1643855671882,14,
4,1,1,WS_RECV_END,1643855671913,14,
4,1,1,WS_RECV_START,1643855671913,15,
4,1,1,WS_RECV_END,1643855672080,15,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855672080,16,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855672106,16,
4,1,1,REQ_GET_START,1643855672106,16,
4,1,1,REQ_GET_END,1643855672115,16,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855672116,17,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855672129,17,
4,1,1,REQ_GET_START,1643855672129,17,
4,1,1,REQ_GET_END,1643855672150,17,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855672151,18,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855672185,18,
4,1,1,REQ_GET_START,1643855672185,18,
4,1,1,REQ_GET_END,1643855672196,18,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855672196,19,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855672208,19,
4,1,1,REQ_GET_START,1643855672208,19,
4,1,1,REQ_GET_END,1643855672230,19,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855672230,20,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855672307,20,
4,1,1,WS_SEND_START,1643855672307,20,
4,1,1,WS_SEND_END,1643855672307,20,
4,1,1,WS_RECV_START,1643855672307,21,
4,1,1,WS_RECV_END,1643855672343,21,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855672343,22,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855678055,22,
4,1,1,WS_SEND_START,1643855678055,22,
4,1,1,WS_SEND_END,1643855678055,22,
4,1,1,WS_RECV_BEGIN_UPLOAD_START,1643855678055,23,
4,1,1,WS_RECV_BEGIN_UPLOAD_END,1643855684797,23,
4,1,1,REQ_POST_START,1643855684797,24,
4,1,1,REQ_POST_END,1643855684817,24,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855684818,25,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855684849,25,
4,1,1,WS_SEND_START,1643855684849,25,
4,1,1,WS_SEND_END,1643855684849,25,
4,1,1,WS_RECV_START,1643855684849,26,
4,1,1,WS_RECV_END,1643855684861,26,
4,1,1,WS_RECV_START,1643855684861,27,
4,1,1,WS_RECV_END,1643855684993,27,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855684993,28,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855687836,28,
4,1,1,WS_SEND_START,1643855687836,28,
4,1,1,WS_SEND_END,1643855687836,28,
4,1,1,WS_RECV_BEGIN_UPLOAD_START,1643855687836,29,
4,1,1,WS_RECV_BEGIN_UPLOAD_END,1643855687842,29,
4,1,1,REQ_POST_START,1643855687842,30,
4,1,1,REQ_POST_END,1643855687876,30,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855687876,31,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855688047,31,
4,1,1,WS_SEND_START,1643855688047,31,
4,1,1,WS_SEND_END,1643855688047,31,
4,1,1,WS_RECV_START,1643855688047,32,
4,1,1,WS_RECV_END,1643855688058,32,
4,1,1,WS_RECV_START,1643855688058,33,
4,1,1,WS_RECV_END,1643855688185,33,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855688185,34,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855691811,34,
4,1,1,WS_SEND_START,1643855691811,34,
4,1,1,WS_SEND_END,1643855691811,34,
4,1,1,WS_RECV_BEGIN_UPLOAD_START,1643855691811,35,
4,1,1,WS_RECV_BEGIN_UPLOAD_END,1643855697442,35,
4,1,1,REQ_POST_START,1643855697442,36,
4,1,1,REQ_POST_END,1643855697483,36,
4,1,1,PLAYBACK_SLEEPBEFORE_START,1643855697483,37,
4,1,1,PLAYBACK_SLEEPBEFORE_END,1643855697506,37,
4,1,1,WS_SEND_START,1643855697506,37,
