# http://127.0.0.1:3920 --workers 3 --loaded-duration-minutes 6 --output-dir run_3_users_6min --overwrite-output
# {"appUrl":"http://127.0.0.1:3920","debugLog":false,"loadedDurationMinutes":6.0,"logLevel":"WARN","outputDir":"run_3_users_6min","overwriteOutput":true,"recordingPath":"./perf_test/recording.log","workers":3}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
2,2,0,PLAYER_SESSION_CREATE,1643855486099,0,
2,2,0,REQ_HOME_START,1643855486099,4,
2,2,0,REQ_HOME_END,1643855487249,4,
2,2,0,WS_OPEN_START,1643855487249,5,
2,2,0,WS_OPEN_END,1643855487259,5,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855487259,6,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855487315,6,
2,2,0,WS_SEND_START,1643855487315,6,
2,2,0,WS_SEND_END,1643855487315,6,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855487315,7,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855487334,7,
2,2,0,WS_SEND_START,1643855487334,7,
2,2,0,WS_SEND_END,1643855487334,7,
2,2,0,WS_RECV_INIT_START,1643855487334,8,
2,2,0,WS_RECV_INIT_END,1643855487334,8,
2,2,0,WS_RECV_START,1643855487334,9,
2,2,0,WS_RECV_END,1643855487376,9,
2,2,0,WS_RECV_START,1643855487376,10,
2,2,0,WS_RECV_END,1643855489562,10,
2,2,0,WS_RECV_START,1643855489562,11,
2,2,0,WS_RECV_END,1643855489679,11,
2,2,0,WS_RECV_START,1643855489679,12,
2,2,0,WS_RECV_END,1643855489682,12,
2,2,0,WS_RECV_START,1643855489682,13,
2,2,0,WS_RECV_END,1643855489690,13,
2,2,0,WS_RECV_START,1643855489690,14,
2,2,0,WS_RECV_END,1643855489722,14,
2,2,0,WS_RECV_START,1643855489722,15,
2,2,0,WS_RECV_END,1643855489882,15,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855489882,16,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855489914,16,
2,2,0,REQ_GET_START,1643855489914,16,
2,2,0,REQ_GET_END,1643855489923,16,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855489923,17,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855489948,17,
2,2,0,REQ_GET_START,1643855489948,17,
2,2,0,REQ_GET_END,1643855489966,17,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855489966,18,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855490015,18,
2,2,0,REQ_GET_START,1643855490016,18,
2,2,0,REQ_GET_END,1643855490028,18,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855490028,19,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855490045,19,
2,2,0,REQ_GET_START,1643855490045,19,
2,2,0,REQ_GET_END,1643855490062,19,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855490062,20,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855490152,20,
2,2,0,WS_SEND_START,1643855490152,20,
2,2,0,WS_SEND_END,1643855490152,20,
2,2,0,WS_RECV_START,1643855490153,21,
2,2,0,WS_RECV_END,1643855490191,21,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855490191,22,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855495907,22,
2,2,0,WS_SEND_START,1643855495907,22,
2,2,0,WS_SEND_END,1643855495907,22,
2,2,0,WS_RECV_BEGIN_UPLOAD_START,1643855495907,23,
2,2,0,WS_RECV_BEGIN_UPLOAD_END,1643855495907,23,
2,2,0,REQ_POST_START,1643855495907,24,
2,2,0,REQ_POST_END,1643855495933,24,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855495933,25,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855495966,25,
2,2,0,WS_SEND_START,1643855495966,25,
2,2,0,WS_SEND_END,1643855495967,25,
2,2,0,WS_RECV_START,1643855495967,26,
2,2,0,WS_RECV_END,1643855495975,26,
2,2,0,WS_RECV_START,1643855495975,27,
2,2,0,WS_RECV_END,1643855496074,27,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1643855496074,28,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1643855498921,28,
2,2,0,WS_SEND_START,1643855498922,28,
2,2,0,WS_SEND_END,1643855498922,28,
2,2,0,WS_RECV_BEGIN_UPLOAD_START,1643855498922,29,
