# http://127.0.0.1:3920 --workers 3 --loaded-duration-minutes 6 --output-dir run_3_users_6min --overwrite-output
# {"appUrl":"http://127.0.0.1:3920","debugLog":false,"loadedDurationMinutes":6.0,"logLevel":"WARN","outputDir":"run_3_users_6min","overwriteOutput":true,"recordingPath":"./perf_test/recording.log","workers":3}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
5,2,1,PLAYER_SESSION_CREATE,1643855738073,0,
5,2,1,REQ_HOME_START,1643855738073,4,
5,2,1,REQ_HOME_END,1643855776508,4,
5,2,1,WS_OPEN_START,1643855776508,5,
5,2,1,WS_OPEN_END,1643855776557,5,
5,2,1,PLAYBACK_SLEEPBEFORE_START,1643855776557,6,
5,2,1,PLAYBACK_SLEEPBEFORE_END,1643855776607,6,
5,2,1,WS_SEND_START,1643855776607,6,
5,2,1,WS_SEND_END,1643855776610,6,
5,2,1,PLAYBACK_SLEEPBEFORE_START,1643855776610,7,
5,2,1,PLAYBACK_SLEEPBEFORE_END,1643855776628,7,
5,2,1,WS_SEND_START,1643855776628,7,
5,2,1,WS_SEND_END,1643855776628,7,
5,2,1,WS_RECV_INIT_START,1643855776628,8,
5,2,1,WS_RECV_INIT_END,1643855776628,8,
5,2,1,WS_RECV_START,1643855776628,9,
5,2,1,WS_RECV_END,1643855776669,9,
5,2,1,WS_RECV_START,1643855776669,10,
5,2,1,WS_RECV_END,1643855778870,10,
5,2,1,WS_RECV_START,1643855778870,11,
5,2,1,WS_RECV_END,1643855779003,11,
5,2,1,WS_RECV_START,1643855779003,12,
5,2,1,WS_RECV_END,1643855779003,12,
5,2,1,WS_RECV_START,1643855779003,13,
5,2,1,WS_RECV_END,1643855779011,13,
5,2,1,WS_RECV_START,1643855779011,14,
5,2,1,WS_RECV_END,1643855779039,14,
5,2,1,WS_RECV_START,1643855779039,15,
5,2,1,WS_RECV_END,1643855779209,15,
5,2,1,PLAYBACK_SLEEPBEFORE_START,1643855779209,16,
5,2,1,PLAYBACK_SLEEPBEFORE_END,1643855779236,16,
5,2,1,REQ_GET_START,1643855779236,16,
5,2,1,REQ_GET_END,1643855779245,16,
5,2,1,PLAYBACK_SLEEPBEFORE_START,1643855779245,17,
5,2,1,PLAYBACK_SLEEPBEFORE_END,1643855779257,17,
5,2,1,REQ_GET_START,1643855779257,17,
5,2,1,REQ_GET_END,1643855779273,17,
5,2,1,PLAYBACK_SLEEPBEFORE_START,1643855779273,18,
